wikidata_id,name,category,coordinates,image_url,country,wikipedia_url
Q82059,Nasdaq,markets,Point(-73.98576 40.7565),http://commons.wikimedia.org/wiki/Special:FilePath/CreditRich%20Nasdaq%20Tower%20NYC.jpg,Sweden,https://en.wikipedia.org/wiki/Nasdaq
Q152106,BayernLB,markets,Point(11.573622 48.144851),http://commons.wikimedia.org/wiki/Special:FilePath/BayernLB.jpg,Germany,https://en.wikipedia.org/wiki/Bayerische_Landesbank
Q152106,BayernLB,markets,Point(11.573622 48.144851),http://commons.wikimedia.org/wiki/Special:FilePath/Brienner%20Str.%2016%20Muenchen-3.jpg,Germany,https://en.wikipedia.org/wiki/Bayerische_Landesbank
Q171240,London Stock Exchange,markets,Point(-0.099166666 51.515277777),http://commons.wikimedia.org/wiki/Special:FilePath/Paternoster%20Square%20%281%29.jpg,United Kingdom,https://en.wikipedia.org/wiki/London_Stock_Exchange
Q178617,Lower Fort Garry,markets,Point(-96.9319 50.1122),http://commons.wikimedia.org/wiki/Special:FilePath/Lowerfortgarry.jpg,Canada,https://en.wikipedia.org/wiki/Lower_Fort_Garry
Q217475,Tokyo Stock Exchange,markets,Point(139.778888888 35.682583333),http://commons.wikimedia.org/wiki/Special:FilePath/Tokyo%20Stock%20Exchange.JPG,Japan,https://en.wikipedia.org/wiki/Tokyo_Stock_Exchange
Q478720,Amsterdam Stock Exchange,markets,Point(4.8957 52.3742),http://commons.wikimedia.org/wiki/Special:FilePath/20220525.Amstedam.-028.jpg,Netherlands,https://en.wikipedia.org/wiki/Euronext_Amsterdam
Q502421,Vontobel Liquidity Extender,markets,Point(8.5347 47.3651),http://commons.wikimedia.org/wiki/Special:FilePath/Vontobel%2C%20St.%20Gallen%20%281Y7A2297%29.jpg,Switzerland,https://en.wikipedia.org/wiki/Vontobel
Q515965,Fort Frontenac,markets,Point(-76.478611111 44.233333333),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Frontenac.JPG,Canada,https://en.wikipedia.org/wiki/Fort_Frontenac
Q558524,Boerse Stuttgart,markets,Point(9.175440073 48.779885269),http://commons.wikimedia.org/wiki/Special:FilePath/B%C3%B6rse%20Stuttgart.jpg,Germany,https://en.wikipedia.org/wiki/B%C3%B6rse_Stuttgart
Q558551,Boerse Hamburg - Regulierter Markt,markets,Point(9.991077777 53.549666666),http://commons.wikimedia.org/wiki/Special:FilePath/Hh-boerse.jpg,Germany,https://en.wikipedia.org/wiki/Hamburg_Stock_Exchange
Q661834,Swiss Stock Exchange,markets,Point(8.53183 47.37114),http://commons.wikimedia.org/wiki/Special:FilePath/Zuerich%20Boerse.jpg,Switzerland,https://en.wikipedia.org/wiki/SIX_Swiss_Exchange
Q672913,Arkansas Post,markets,Point(-91.345277777 34.016666666),http://commons.wikimedia.org/wiki/Special:FilePath/Arkansas%20Post%20National%20Memorial%20005.jpg,United States,https://en.wikipedia.org/wiki/Arkansas_Post
Q681683,Börse München,markets,Point(11.5675 48.140833333),http://commons.wikimedia.org/wiki/Special:FilePath/Alte%20Hopfenpost.jpg,Germany,https://en.wikipedia.org/wiki/B%C3%B6rse_M%C3%BCnchen
Q689727,Fort Garry,markets,Point(-97.13532 49.887883),http://commons.wikimedia.org/wiki/Special:FilePath/Upper%20Fort%20Garry%20North%20Gate.JPG,Canada,https://en.wikipedia.org/wiki/Fort_Garry
Q755341,Athens Stock Exchange,markets,Point(23.72861 37.99028),http://commons.wikimedia.org/wiki/Special:FilePath/Old%20Athens%20Stock%20Exchange%20Sofokleous.JPG,Greece,https://en.wikipedia.org/wiki/Athens_Stock_Exchange
Q755341,Athens Stock Exchange,markets,Point(23.72861 37.99028),http://commons.wikimedia.org/wiki/Special:FilePath/Xrimatistirio.jpg,Greece,https://en.wikipedia.org/wiki/Athens_Stock_Exchange
Q847853,Fort Okanogan,markets,Point(-119.718889 48.100278),http://commons.wikimedia.org/wiki/Special:FilePath/Site%20of%20Fort%20Okanogan.jpg,United States,https://en.wikipedia.org/wiki/Fort_Okanogan
Q891560,Buenos Aires Stock Exchange,markets,Point(-58.37072222 -34.60388889),http://commons.wikimedia.org/wiki/Special:FilePath/Buenos%20Aires%20-%20Bolsa%20de%20Comercio.jpg,Argentina,https://en.wikipedia.org/wiki/Buenos_Aires_Stock_Exchange
Q909158,Oslo Stock Exchange,markets,Point(10.747877 59.908976),http://commons.wikimedia.org/wiki/Special:FilePath/Oslo%20B%C3%B8rs%20%282019%29.jpg,Norway,https://en.wikipedia.org/wiki/Oslo_Stock_Exchange
Q910356,Fort Ruychaver,markets,Point(-2.2 5.03333),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Ruijghaver%20010.svg,Ghana,https://en.wikipedia.org/wiki/Fort_Ruychaver
Q910356,Fort Ruychaver,markets,Point(-2.2 5.03333),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Ruijghaver%20010.svg,Dutch Empire,https://en.wikipedia.org/wiki/Fort_Ruychaver
Q947530,Fort Douglas,markets,Point(-97.1319 49.904),http://commons.wikimedia.org/wiki/Special:FilePath/Red%20River%20summer%20view%201822.jpg,Canada,https://en.wikipedia.org/wiki/Fort_Douglas_(Canada)
Q1282806,Fort Langley National Historic Site,markets,Point(-122.572 49.1681),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Langley.jpg,Canada,https://en.wikipedia.org/wiki/Fort_Langley_National_Historic_Site
Q1313314,York Factory,markets,Point(-92.304722222 57.002777777),http://commons.wikimedia.org/wiki/Special:FilePath/YorkFactoryaerial.jpg,Canada,https://en.wikipedia.org/wiki/York_Factory
Q1330208,Stock Exchange of Thailand,markets,Point(100.567708 13.763927),http://commons.wikimedia.org/wiki/Special:FilePath/An%20office%20building%20of%20Stock%20Exchange%20of%20Thailand.jpg,Thailand,https://en.wikipedia.org/wiki/Stock_Exchange_of_Thailand
Q1435551,Roman Agora of Athens,markets,Point(23.726111 37.974167),http://commons.wikimedia.org/wiki/Special:FilePath/Athens%20Roman%20Agora.jpg,Greece,https://en.wikipedia.org/wiki/Roman_Agora
Q1438515,Fort Edmonton,markets,Point(-113.506666666 53.531944444),http://commons.wikimedia.org/wiki/Special:FilePath/Kane%20Fort%20Edmonton.jpg,Canada,https://en.wikipedia.org/wiki/Fort_Edmonton
Q1438517,Fort Espérance,markets,Point(-101.577 50.4922),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Esperance.jpg,Canada,https://en.wikipedia.org/wiki/Fort_Esp%C3%A9rance
Q1438654,Fort Pitt Provincial Park,markets,Point(-109.792 53.5733),http://commons.wikimedia.org/wiki/Special:FilePath/Big%20Bear%20at%20Fort%20Pitt%2C%20Saskatchewan%2C%20in%201884.jpg,Canada,https://en.wikipedia.org/wiki/Fort_Pitt_Provincial_Park
Q1507974,Tel Aviv Stock Exchange,markets,Point(34.770308333 32.06455),http://commons.wikimedia.org/wiki/Special:FilePath/BursaTelAviv-1.jpg,Israel,https://en.wikipedia.org/wiki/Tel_Aviv_Stock_Exchange
Q1516125,ICMA,markets,Point(8.537639722 47.367539722),http://commons.wikimedia.org/wiki/Special:FilePath/Zuerich%20Boerse.jpg,Switzerland,https://en.wikipedia.org/wiki/International_Capital_Market_Association
Q1516125,ICMA,markets,Point(8.537639722 47.367539722),http://commons.wikimedia.org/wiki/Special:FilePath/Zuerich%20Boerse.jpg,United Kingdom,https://en.wikipedia.org/wiki/International_Capital_Market_Association
Q1521374,Ghana Stock Exchange,markets,Point(-0.202153 5.555605),http://commons.wikimedia.org/wiki/Special:FilePath/The%20Cedi%20House.JPG,Ghana,https://en.wikipedia.org/wiki/Ghana_Stock_Exchange
Q2622180,Alexandria,markets,Point(-122.45 52.633),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Alexandria.gif,Canada,"https://en.wikipedia.org/wiki/Alexandria,_British_Columbia"
Q2827071,Agora of Smyrna,markets,Point(27.137777777 38.418888888),http://commons.wikimedia.org/wiki/Special:FilePath/Agora%20of%20Smyrna.jpg,Turkey,https://en.wikipedia.org/wiki/Agora_of_Smyrna
Q3077782,Fort Boise,markets,Point(-117.020383 43.823644),http://commons.wikimedia.org/wiki/Special:FilePath/Fortboise.jpg,United States,https://en.wikipedia.org/wiki/Fort_Boise
Q3077837,Fort Dauphin,markets,Point(-99.9238 51.6546),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Dauphin%20Museum.1.JPG,Canada,https://en.wikipedia.org/wiki/Fort_Dauphin_(Manitoba)
Q3077940,Fort Maurepas,markets,Point(-96.29334 50.60904),http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%20de%20La%20V%C3%A9rendrye.jpg,Canada,https://en.wikipedia.org/wiki/Fort_Maurepas_(Canada)
Q3077966,Fort Nisqually,markets,Point(-122.533 47.3034),http://commons.wikimedia.org/wiki/Special:FilePath/The%20Fort%20Nisqually%20Granary.jpg,United States,https://en.wikipedia.org/wiki/Fort_Nisqually
Q3078023,Fort Saint Antoine,markets,Point(-92.22458 44.46535),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Saint-Antoine.jpg,United States,https://en.wikipedia.org/wiki/Fort_Saint_Antoine
Q3078062,Fort Saint Pierre,markets,Point(-93.3601 48.618386),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20St%20Pierre%2C%20Fort%20Frances%2C%202013.JPG,Canada,https://en.wikipedia.org/wiki/Fort_Saint_Pierre
Q3078075,Fort Senneville,markets,Point(-73.974166666 45.425833333),http://commons.wikimedia.org/wiki/Special:FilePath/Ruines%20du%20fort%20de%20Senneville.jpg,Canada,https://en.wikipedia.org/wiki/Fort_Senneville
Q3078093,Fort Trempealeau,markets,Point(-91.47391 44.01473),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Trempealeau.jpg,United States,https://en.wikipedia.org/wiki/Fort_Trempealeau
Q3078099,Fort Témiscamingue,markets,Point(-79.4614 47.2886),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Temiscamingue%201.jpg,Canada,https://en.wikipedia.org/wiki/Fort_T%C3%A9miscamingue
Q3078187,Fort de la Corne,markets,Point(-105.025371 52.954559),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20de%20La%20Corne.jpg,Canada,https://en.wikipedia.org/wiki/Fort_de_la_Corne
Q3078187,Fort de la Corne,markets,Point(-104.8 53.15),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20de%20La%20Corne.jpg,Canada,https://en.wikipedia.org/wiki/Fort_de_la_Corne
Q3377445,Fort William,markets,Point(-77.270277777 45.951111111),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20William%20QC.JPG,Canada,
Q3492561,Fort Colvile,markets,Point(-117.89075 48.53505556),http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Kane-BushCamp-ROM.jpg,United States,https://en.wikipedia.org/wiki/Fort_Colvile
Q3499810,Fort Astoria,markets,Point(-123.827 46.1882),http://commons.wikimedia.org/wiki/Special:FilePath/Franchere%20fort%20astoria%201813.jpg,United States,https://en.wikipedia.org/wiki/Fort_Astoria
Q4984013,Budaghers,markets,Point(-106.333 35.4583),http://commons.wikimedia.org/wiki/Special:FilePath/Budaghers%2C%20New%20Mexico.jpg,United States,"https://en.wikipedia.org/wiki/Budaghers,_New_Mexico"
Q5470939,Fort Clark Trading Post State Historic Site,markets,Point(-101.275278 47.251944),http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Bodmer%20-%20Fort%20Clark%20on%20the%20Missouri%20%28February%201834%29%20-%20cropped.png,United States,https://en.wikipedia.org/wiki/Fort_Clark_Trading_Post_State_Historic_Site
Q5471222,Fort Gibraltar,markets,Point(-97.1261 49.8988),http://commons.wikimedia.org/wiki/Special:FilePath/Rindisbacher%20fishing%201821%20large%20%281%29.png,Canada,https://en.wikipedia.org/wiki/Fort_Gibraltar
Q5471267,Fort Hall,markets,Point(-112.635 43.0202),http://commons.wikimedia.org/wiki/Special:FilePath/FortHallMarker.jpg,United States,https://en.wikipedia.org/wiki/Fort_Hall
Q5471267,Fort Hall,markets,Point(-112.634722222 43.020277777),http://commons.wikimedia.org/wiki/Special:FilePath/FortHallMarker.jpg,United States,https://en.wikipedia.org/wiki/Fort_Hall
Q5471760,Fort Ninigret,markets,Point(-71.648333 41.381111),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Ninigret%20in%20Charlestown%20RI%205.jpg,United States,https://en.wikipedia.org/wiki/Fort_Ninigret
Q5471780,Fort Osage,markets,Point(-94.1921 39.1876),http://commons.wikimedia.org/wiki/Special:FilePath/Fort-osage.jpg,United States,https://en.wikipedia.org/wiki/Fort_Osage
Q5471968,Fort Saint Vrain,markets,Point(-104.855 40.2789),http://commons.wikimedia.org/wiki/Special:FilePath/Ftstvrainmarker.jpg,United States,https://en.wikipedia.org/wiki/Fort_Saint_Vrain
Q5472216,Fort Vasquez,markets,Point(-104.820278 40.194444),http://commons.wikimedia.org/wiki/Special:FilePath/Insidefrvasquez2.jpg,United States,https://en.wikipedia.org/wiki/Fort_Vasquez
Q5472227,Fort Victoria,markets,Point(-123.369 48.4258),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Victoria%20watercolour.jpg,Canada,https://en.wikipedia.org/wiki/Fort_Victoria_(British_Columbia)
Q5472322,Fort Whoop-Up,markets,Point(-112.912028 49.620711),http://commons.wikimedia.org/wiki/Special:FilePath/Fortwhoopupnationalhistoricsite.jpg,Canada,https://en.wikipedia.org/wiki/Fort_Whoop-Up
Q5588307,Goulding's Trading Post,markets,Point(-110.2025 37.006667),http://commons.wikimedia.org/wiki/Special:FilePath/View%20of%20Monument%20Valley%20from%20Goulding%20Trading%20Post.JPG,United States,
Q6163971,Jasper House,markets,Point(-117.984722222 53.146666666),http://commons.wikimedia.org/wiki/Special:FilePath/Jasper%20House%20National%20Historic%20Site%20of%20Canada%202012-09-23%2019-35-58.jpg,Canada,https://en.wikipedia.org/wiki/Jasper_House
Q6440473,Kræmmerholmen,markets,Point(4.71083 60.7833),http://commons.wikimedia.org/wiki/Special:FilePath/Kremmerholmen.jpg,Norway,https://en.wikipedia.org/wiki/Kr%C3%A6mmerholmen
Q7084977,Old Sitka,markets,Point(-135.371 57.1314),http://commons.wikimedia.org/wiki/Special:FilePath/SitkaRussianPossessionPlate.png,United States,https://en.wikipedia.org/wiki/Old_Sitka_Site
Q8003309,Willamette Trading Post,markets,Point(-122.945 45.2651),http://commons.wikimedia.org/wiki/Special:FilePath/Road%20signage%20historical%20marker%20%28summer%202022%29%20for%20the%20Willamette%20Trading%20Post.jpg,United States,https://en.wikipedia.org/wiki/Willamette_Trading_Post
Q14680654,Peach Springs Trading Post,markets,Point(-113.427476632 35.529037401),http://commons.wikimedia.org/wiki/Special:FilePath/Peach%20Springs%20Trading%20Post.jpg,United States,https://en.wikipedia.org/wiki/Peach_Springs_Trading_Post
Q14704813,Bordeaux Trading Post,markets,Point(-102.924 42.8236),http://commons.wikimedia.org/wiki/Special:FilePath/Fur%20trade%20museum%20trading%20post.jpg,United States,https://en.wikipedia.org/wiki/Bordeaux_Trading_Post
Q14751215,Ancient agora of Kos,markets,Point(27.29055595 36.89333344),http://commons.wikimedia.org/wiki/Special:FilePath/AgoraKosstadt.jpg,Greece,
Q14751215,Ancient agora of Kos,markets,Point(27.29055595 36.89333344),http://commons.wikimedia.org/wiki/Special:FilePath/Kos-Archaeological%20site%20quarter%20agora-04ASD.jpg,Greece,
Q14751215,Ancient agora of Kos,markets,Point(27.290972 36.893611),http://commons.wikimedia.org/wiki/Special:FilePath/AgoraKosstadt.jpg,Greece,
Q14751215,Ancient agora of Kos,markets,Point(27.290972 36.893611),http://commons.wikimedia.org/wiki/Special:FilePath/Kos-Archaeological%20site%20quarter%20agora-04ASD.jpg,Greece,
Q15242297,Lewisburg,markets,Point(-92.73527778 35.14194444),http://commons.wikimedia.org/wiki/Special:FilePath/Old%20Town%20of%20Lewisburg%20Stones.jpg,United States,"https://en.wikipedia.org/wiki/Lewisburg,_Arkansas"
Q16211373,Port Leopold,markets,Point(-90.0 74.0),http://commons.wikimedia.org/wiki/Special:FilePath/Appearance%20of%20the%20Sky%20at%20Port%20Leopold.jpg,Canada,https://en.wikipedia.org/wiki/Port_Leopold
Q16932289,Roman Agora of Thessaloniki,markets,Point(22.945767 40.637771),http://commons.wikimedia.org/wiki/Special:FilePath/The%20Roman%20forum.jpg,Greece,https://en.wikipedia.org/wiki/Roman_Forum_(Thessaloniki)
Q17986906,Fort St. James National Historic Site,markets,Point(-124.255555555 54.440277777),http://commons.wikimedia.org/wiki/Special:FilePath/FortSt.James-NHS-2008.jpg,Canada,
Q18123754,Fort Vermilion,markets,Point(-116.001984 58.396181),http://commons.wikimedia.org/wiki/Special:FilePath/OBH%20%28Small%29.JPG,Canada,
Q18534258,Fort Chipewyan III,markets,Point(-111.148858 58.712285),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Chipewyan%20H.B.C.%20post%20%281900%29.jpg,Canada,
Q23505044,Moose Factory Buildings,markets,Point(-80.60581 51.252676),http://commons.wikimedia.org/wiki/Special:FilePath/Moose%20Factory%20HBC%20staff%20house.JPG,Canada,
Q23694812,Fort Qu'Appelle,markets,Point(-103.797637 50.771567),http://commons.wikimedia.org/wiki/Special:FilePath/RedRiverCartFtQu%27Appelle.jpg,Canada,
Q23706052,Rocky Mountain House,markets,Point(-114.963333333 52.366388888),http://commons.wikimedia.org/wiki/Special:FilePath/Rock%20Mountain%20House%20Historic%20Site%20%2829633419995%29.jpg,Canada,
Q23768231,Fort Kamloops,markets,Point(-120.335151 50.679716),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Kamloops.jpg,Canada,
Q23940636,Fort McPherson National Historic Site of Canada,markets,Point(-134.883611111 67.439444444),http://commons.wikimedia.org/wiki/Special:FilePath/FortMcPhersonNWT.JPG,Canada,
Q26180562,Forum of Philippopolis,markets,Point(24.750944444 42.142111111),http://commons.wikimedia.org/wiki/Special:FilePath/Bulgaria-0813%20-%20Roman%20Odeon%20%287432946560%29.jpg,Bulgaria,https://en.wikipedia.org/wiki/Roman_forum_of_Philippopolis
Q27568148,Agora of the Delians,markets,Point(25.267222222 37.399444444),http://commons.wikimedia.org/wiki/Special:FilePath/Agora%20of%20Delians%2C%20143364.jpg,Greece,
Q27568253,"Agora of Theophrastos, Delos",markets,Point(25.265833333 37.401111111),http://commons.wikimedia.org/wiki/Special:FilePath/%C3%80gora%20de%20Teofrast%20inundada%2C%20Delos.JPG,Greece,
Q27663929,Agora of the Competaliasts,markets,Point(25.2663 37.399),http://commons.wikimedia.org/wiki/Special:FilePath/Agora%20of%20the%20Competaliasts%2001%20%28cropped%29.jpg,Greece,https://en.wikipedia.org/wiki/Agora_of_the_Competaliasts
Q27663965,Agora of the Italians (Delos),markets,Point(25.26751 37.40174),http://commons.wikimedia.org/wiki/Special:FilePath/Agora%20of%20the%20Italians%2C%20Delos%2001.jpg,Greece,
Q30642182,Bent's New Fort,markets,http://www.wikidata.org/.well-known/genid/befaa8d45dc3f8a43d70e8d5d1b672b8,http://commons.wikimedia.org/wiki/Special:FilePath/Bent%27s%20New%20Fort.jpg,United States,https://en.wikipedia.org/wiki/Bent%27s_New_Fort
Q37777994,Fort Victoria,markets,Point(-112.400575 54.00391),http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Victoria%20clerks%20quarters%20and%20cairn.JPG,Canada,
Q38281281,Ancient Agora of Argos,markets,Point(22.721035 37.630634),http://commons.wikimedia.org/wiki/Special:FilePath/Ancient%20Argos%20-%20Agora%201.jpg,Greece,
Q48780988,Noochuloghoyet,markets,Point(-151.95422 65.16486),http://commons.wikimedia.org/wiki/Special:FilePath/Nuklukyet%20trading%20station.jpg,United States,https://en.wikipedia.org/wiki/Noochuloghoyet
Q59335786,Habitation at Port-Royal,markets,Point(-65.61056 44.7125),http://commons.wikimedia.org/wiki/Special:FilePath/Port-Royal%20Nova-Scotia%201.jpg,Acadia,
Q60774527,Oljato Trading Post,markets,Point(-110.318239 37.036376),http://commons.wikimedia.org/wiki/Special:FilePath/Oljato%20Trading%20Post%20ruins%2C%20January%202019.jpg,United States,https://en.wikipedia.org/wiki/Oljato_Trading_Post
Q63961123,Thunderbird Lodge,markets,Point(-109.538678 36.146899),http://commons.wikimedia.org/wiki/Special:FilePath/Thunderbird-Lodge-Chinle-1.jpg,United States,"https://en.wikipedia.org/wiki/Thunderbird_Lodge_(Chinle,_Arizona)"
Q63961123,Thunderbird Lodge,markets,Point(-109.53862 36.14756),http://commons.wikimedia.org/wiki/Special:FilePath/Thunderbird-Lodge-Chinle-1.jpg,United States,"https://en.wikipedia.org/wiki/Thunderbird_Lodge_(Chinle,_Arizona)"
Q65049792,Santo Domingo Indian Trading Post,markets,Point(-106.320833333 35.511388888),http://commons.wikimedia.org/wiki/Special:FilePath/1970%20Santo%20Domingo%20Trading%20Post.jpg,United States,https://en.wikipedia.org/wiki/Santo_Domingo_Indian_Trading_Post
Q77071353,Tetragonos Agora (Ephesus),markets,Point(27.341100613 37.940042296),http://commons.wikimedia.org/wiki/Special:FilePath/The%20Commercial%20Agora%20%2813975446283%29.jpg,Turkey,
Q77071662,State Agora of Ephesus,markets,Point(27.344373715 37.936552958),http://commons.wikimedia.org/wiki/Special:FilePath/Ephesus%20State%20Agora%201981.jpg,Turkey,
Q217475,Tokyo Stock Exchange,markets,Point(139.778888888 35.682583333),http://commons.wikimedia.org/wiki/Special:FilePath/Tokyo%20Stock%20Exchange.JPG,Japan,https://en.wikipedia.org/wiki/Tokyo_Stock_Exchange
Q558524,Boerse Stuttgart,markets,Point(9.175440073 48.779885269),http://commons.wikimedia.org/wiki/Special:FilePath/B%C3%B6rse%20Stuttgart.jpg,Germany,https://en.wikipedia.org/wiki/B%C3%B6rse_Stuttgart
Q558551,Boerse Hamburg - Regulierter Markt,markets,Point(9.991077777 53.549666666),http://commons.wikimedia.org/wiki/Special:FilePath/Hh-boerse.jpg,Germany,https://en.wikipedia.org/wiki/Hamburg_Stock_Exchange
Q93807,Manama Souq,markets,Point(50.576961 26.231252),http://commons.wikimedia.org/wiki/Special:FilePath/Bahrain%20Souk%20Sweets1.JPG,Bahrain,https://en.wikipedia.org/wiki/Manama_Souq
Q101583,Thebes,markets,Point(32.610277777 25.720555555),http://commons.wikimedia.org/wiki/Special:FilePath/Luxor%20temple27.JPG,Egypt,"https://en.wikipedia.org/wiki/Thebes,_Egypt"
Q134762,Eilat,markets,Point(34.95 29.55),http://commons.wikimedia.org/wiki/Special:FilePath/Eilat2.jpg,Israel,https://en.wikipedia.org/wiki/Eilat
Q153430,Bryggen,markets,Point(5.323333333 60.3975),http://commons.wikimedia.org/wiki/Special:FilePath/Bryggen%2C%20Bergen3.JPG,Norway,https://en.wikipedia.org/wiki/Bryggen
Q157341,King's Lynn,markets,Point(0.3976 52.7543),http://commons.wikimedia.org/wiki/Special:FilePath/Kings-lynn-customs-house.JPG,United Kingdom,https://en.wikipedia.org/wiki/King%27s_Lynn
Q191504,Leptis Magna,markets,Point(14.2922 32.636748),http://commons.wikimedia.org/wiki/Special:FilePath/Leptis%20Magna%20%2829%29%20%288288918733%29.jpg,Libya,https://en.wikipedia.org/wiki/Leptis_Magna
Q191504,Leptis Magna,markets,Point(14.290496459 32.638331884),http://commons.wikimedia.org/wiki/Special:FilePath/Leptis%20Magna%20%2829%29%20%288288918733%29.jpg,Libya,https://en.wikipedia.org/wiki/Leptis_Magna
Q195220,Großmarkthalle,markets,Point(8.7025 50.109444444),http://commons.wikimedia.org/wiki/Special:FilePath/Grossmarkthalle%20Frankfurt%20Panorama%201.jpg,Germany,https://en.wikipedia.org/wiki/Gro%C3%9Fmarkthalle
Q204712,Fish Auction Hall,markets,Point(9.95177778 53.54481667),http://commons.wikimedia.org/wiki/Special:FilePath/Hamburg%20Hafen%2014%20%28RaBoe%29.jpg,Germany,https://en.wikipedia.org/wiki/Fish_Auction_Hall
Q204712,Fish Auction Hall,markets,Point(9.95177778 53.54481667),http://commons.wikimedia.org/wiki/Special:FilePath/Hamburg%2C%20St.-Pauli-Fischmarkt%2C%20Fischauktionshalle%20--%202016%20--%203087.jpg,Germany,https://en.wikipedia.org/wiki/Fish_Auction_Hall
Q215429,Grand-Place,markets,Point(4.35253815 50.84670775),http://commons.wikimedia.org/wiki/Special:FilePath/Brusel%20Grand-Place%20radnice%201a.jpg,Belgium,https://en.wikipedia.org/wiki/Grand-Place
Q215429,Grand-Place,markets,Point(4.35253815 50.84670775),http://commons.wikimedia.org/wiki/Special:FilePath/Grand-Place%20Flower%20Carpet%202018%20%2818mm%29.jpg,Belgium,https://en.wikipedia.org/wiki/Grand-Place
Q215429,Grand-Place,markets,Point(4.35253815 50.84670775),http://commons.wikimedia.org/wiki/Special:FilePath/Grand-Place%2C%20Brussels%20-%20panorama%2C%20June%202018.jpg,Belgium,https://en.wikipedia.org/wiki/Grand-Place
Q228657,Zuidlaardermarkt,markets,Point(6.686944444 53.093611111),http://commons.wikimedia.org/wiki/Special:FilePath/Zuidlaren%2C%20het%20Zuidlaardermarktmonument%20foto2%202014-07-12%2011.42.jpg,Netherlands,https://en.wikipedia.org/wiki/Zuidlaardermarkt
Q258348,Jemaa el-Fnaa,markets,Point(-7.989098 31.625971),http://commons.wikimedia.org/wiki/Special:FilePath/MoroccoMarrakech%20DjemaaElFna..jpg,Morocco,https://en.wikipedia.org/wiki/Jemaa_el-Fnaa
Q300764,Aachener Weihnachtsmarkt,markets,Point(6.08382 50.7756),http://commons.wikimedia.org/wiki/Special:FilePath/Aachener%20Weihnachtsmarkt%202025.jpg,Germany,
Q309282,Avaris,markets,Point(31.82253 30.786228),http://commons.wikimedia.org/wiki/Special:FilePath/Lower%20Egypt-en.png,Egypt,https://en.wikipedia.org/wiki/Avaris
Q122281190,Orlova Mohyla kurgan,history_and_mysteries,Point(34.475334 47.892608),http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C%202014%20%D1%83%20%22%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B9%20%D0%BC%D0%BE%D0%B3%D0%B8%D0%BB%D1%8B%22%20-%20panoramio.jpg,Ukraine,
Q122281189,Kurgan of Glory near Sholokhove,history_and_mysteries,Point(34.035618 47.69045),http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%83%D1%80%D0%B3%D0%B0%D0%BD%20%D0%A1%D0%BB%D0%B0%D0%B2%D0%B8%20%D0%B1%D1%96%D0%BB%D1%8F%20%D1%81.%20%D0%A8%D0%BE%D0%BB%D0%BE%D1%85%D0%BE%D0%B2%D0%B5..JPG,Ukraine,
Q122281608,Kurgan in Berestove,history_and_mysteries,Point(38.268889 48.738056),http://commons.wikimedia.org/wiki/Special:FilePath/%D0%91%D0%B5%D1%80%D0%B5%D1%81%D1%82%D0%BE%D0%B2%D0%BE%D0%B5.%20%D0%9A%D1%83%D1%80%D0%B3%D0%B0%D0%BD%20%D0%B2%D0%BE%D0%B7%D0%BB%D0%B5%20%D0%96%D0%94.jpg,Ukraine,
Q122281618,"Kurgan I, Ivanivske",history_and_mysteries,Point(37.963611 48.566944),http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D1%96%D1%81%D1%86%D0%B5%20%D0%B4%D0%B5%20%D0%B1%D1%83%D0%BB%D0%B0%20%D0%BA%D1%83%D1%80%D0%B3%D0%B0%D0%BD%D0%BD%D0%B0%20%D0%B3%D1%80%D1%83%D0%BF%D0%B0.%20%D0%9A%D1%83%D1%80%D0%B3%D0%B0%D0%BD%201.jpg,Ukraine,
