wikidata_id,name,category,image_url,country,wikipedia_url,latitude,longitude,description
Q81593,Alanya Castle,castles,http://commons.wikimedia.org/wiki/Special:FilePath/Alanya%20kale.jpg,Turkey,https://en.wikipedia.org/wiki/Alanya_Castle,36.533333333,31.993333333,castle
Q90801,Rumeli Hisarı,castles,http://commons.wikimedia.org/wiki/Special:FilePath/Twierdza%20Rumeli%20Istambu%C5%82%20RB1.jpg,Turkey,https://en.wikipedia.org/wiki/Rumelihisar%C4%B1,41.084722222,29.056111111,Ottoman castle in Istanbul
Q81650,Anadoluhisarı,museums,http://commons.wikimedia.org/wiki/Special:FilePath/Anadolu%20Hisar%C4%B1%20in%202024%20%28cropped%29.jpg,Turkey,https://en.wikipedia.org/wiki/Anadoluhisar%C4%B1,41.082138888,29.067027777,"fortress in Istanbul, Turkey"
Q91274,Galata Tower,museums,http://commons.wikimedia.org/wiki/Special:FilePath/Istanbul%20asv2020-02%20img48%20Galata%20Tower.jpg,Turkey,https://en.wikipedia.org/wiki/Galata_Tower,41.025632324,28.97415319,historical tower in İstanbul
Q94668,Alahan Monastery,museums,http://commons.wikimedia.org/wiki/Special:FilePath/Alahan%20Monastery%2C%20Mersin%20Province.jpg,Turkey,https://en.wikipedia.org/wiki/Alahan_Monastery,36.77944444,33.36555556,"Tentative UNESCO World Heritage Site in Mut, Mersin, Turkey"
Q2827071,Agora of Smyrna,markets,http://commons.wikimedia.org/wiki/Special:FilePath/Agora%20of%20Smyrna.jpg,Turkey,https://en.wikipedia.org/wiki/Agora_of_Smyrna,38.418888888,27.137777777,Square in the classical-era city of Smyrna
Q77071353,Tetragonos Agora (Ephesus),markets,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Commercial%20Agora%20%2813975446283%29.jpg,Turkey,,37.940042296,27.341100613,main commercial square in Ephesus
Q77071662,State Agora of Ephesus,markets,http://commons.wikimedia.org/wiki/Special:FilePath/Ephesus%20State%20Agora%201981.jpg,Turkey,,37.936552958,27.344373715,ancient square in Ephesus
Q78212304,South Agora of Miletus,markets,http://commons.wikimedia.org/wiki/Special:FilePath/Market%20Gate%20of%20Miletus%20in%20the%20Pergamon%20Museum.jpg,Turkey,,37.528333333,27.279166666,ancient Greek Agora
Q78229063,North Agora of Miletus,markets,http://commons.wikimedia.org/wiki/Special:FilePath/Miletus%20Northern%20Agora.JPG,Turkey,,37.529722222,27.279722222,ancient Greek Agora
Q115466378,Agora of Aspendos,markets,http://commons.wikimedia.org/wiki/Special:FilePath/Aspendos%20Ruins%20-%202014.10%20-%20panoramio.jpg,Turkey,,36.9398761,31.1687814,ancient square in Antalya
Q116671557,Agora of Hierapolis,markets,http://commons.wikimedia.org/wiki/Special:FilePath/The%20eastern%20basilica-stoa%20of%20the%20Agora%20built%20in%20the%202nd%20century%20AD%2C%20it%20was%20a%20two-story%20structure%20and%20had%20a%20Ionic%20facade%20with%20Corinthian%20columns%20in%20its%20interior%2C%20Hierapolis%2C%20Phrygia%2C%20Turkey%20%2832332382206%29.jpg,Turkey,,37.931277777,29.124194444,ancient square in Denizli
Q116671607,Agora of Iasos,markets,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Agora%2C%20reconstructed%20mainly%20during%20Hadrian%E2%80%99s%20time%2C%20its%20initial%20building%20must%20have%20started%20in%20the%204th%20century%20BC%2C%20Iassos%2C%20Caria%2C%20Turkey%20%2820806588152%29.jpg,Turkey,,37.279777777,27.585083333,ancient square in Muğla
Q116671649,Agora of Side,markets,http://commons.wikimedia.org/wiki/Special:FilePath/Side%20Commercial%20agora%20in%202015%206162.jpg,Turkey,,36.7685,31.391527777,ancient square in Antalya
Q116671660,Central Agora,markets,http://commons.wikimedia.org/wiki/Special:FilePath/Laodicea%20Central-Agora%2020240929%20094815.jpg,Turkey,,37.8359637,29.1084895,"ancient square in Laodicea on the Lycus, Denizli"
Q116671676,Agora of Pergamon,markets,http://commons.wikimedia.org/wiki/Special:FilePath/Agora%20of%20Pergamon%20%281%29.JPG,Turkey,,39.132694444,27.183305555,ancient square in İzmir
Q116671699,State Agora of Side,markets,http://commons.wikimedia.org/wiki/Special:FilePath/Side%20State%20Agora%20in%202015%206080.jpg,Turkey,,36.767,31.393,"ancient square in Side, Antalya, Turkey"
Q124807486,Agora of Priene,markets,http://commons.wikimedia.org/wiki/Special:FilePath/Agora%20of%20Priene.jpg,Turkey,,37.6586316,27.2977521,The agora of the ancient city of Priene
Q505954,Grand Bazaar,markets,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D0%BE%D1%80%D0%BE%D1%82%D0%B0%20Beyaz%C4%B1t%20.jpg,Turkey,"https://en.wikipedia.org/wiki/Grand_Bazaar,_Istanbul",41.010580555,28.967933333,"bazaar in Istanbul, Turkey"
Q668641,Spice Bazaar,markets,http://commons.wikimedia.org/wiki/Special:FilePath/Spice%20Bazaar%20Istanbul%20Feb%202020%2C%20img%202.jpg,Turkey,https://en.wikipedia.org/wiki/Spice_Bazaar,41.016389,28.970556,"food market in Istanbul, Turkey"
Q157816,Olba,history_and_mysteries,http://commons.wikimedia.org/wiki/Special:FilePath/UzuncaburcZeus.jpg,Turkey,https://en.wikipedia.org/wiki/Olba_(ancient_city),36.58083333,33.92527778,ancient city in Turkey
Q174270,Amorium,history_and_mysteries,http://commons.wikimedia.org/wiki/Special:FilePath/Amorion%2C%20Unterstadt.jpg,Turkey,https://en.wikipedia.org/wiki/Amorium,39.026452,31.266575,"ancient city, today in Turkey"
Q172702,Karakum Desert,deserts,http://commons.wikimedia.org/wiki/Special:FilePath/MAKarakum6.jpg,Turkmenistan,https://en.wikipedia.org/wiki/Karakum_Desert,39.0,60.0,desert in Turkmenistan
Q193325,Merv,history_and_mysteries,http://commons.wikimedia.org/wiki/Special:FilePath/Merv%20City%20Walls%20%2810%29%20%2844747325714%29.jpg,Turkmenistan,https://en.wikipedia.org/wiki/Merv,37.662777777,62.1925,archaeological site in Turkmenistan
Q302702,Ambergris Cay,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Turks%20and%20Caicos%20Islands%20-%20Big%20Ambergris%20Cay.PNG,Turks and Caicos Islands,https://en.wikipedia.org/wiki/Ambergris_Cay,21.30146389,-71.63156944,island in the Turks and Caicos Islands
Q367027,Nanumanga,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Nanumanga.png,Tuvalu,https://en.wikipedia.org/wiki/Nanumanga,-6.333333333,176.416666666,reef island of Tuvalu
Q182636,Tuvalu Sports Ground,stadiums,http://commons.wikimedia.org/wiki/Special:FilePath/Vaiaku-stadion%2002.jpg,Tuvalu,https://en.wikipedia.org/wiki/Tuvalu_Sports_Ground,-8.523889,179.198611,stadium
Q586065,Entebbe International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Fly540%20ATR42%20at%20Entebbe.jpg,Uganda,https://en.wikipedia.org/wiki/Entebbe_International_Airport,0.044722222,32.443055555,airport serving Entebbe in Uganda
Q487912,Ripon Falls,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Ripon%20Falls.jpg,Uganda,https://en.wikipedia.org/wiki/Ripon_Falls,0.433913888,33.193522222,former waterfall at Lake Victoria in Uganda
Q495475,Murchison Falls,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Murchison%20Falls%20573x430.jpg,Uganda,https://en.wikipedia.org/wiki/Murchison_Falls,2.277313888,31.683347222,waterfall on the Nile in Uganda
Q477677,Boryspil International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%90%D1%8D%D1%80%D0%BE%D0%BF%D1%80%D1%82%20%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BF%D0%BE%D0%BB%D1%8C%20%D1%81%D1%82%D0%BE%D1%8F%D0%BD%D0%BA%D0%B8%20%D1%81%D0%B0%D0%BC%D0%BE%D0%BB%D0%B5%D1%82%D0%BE%D0%B2.%20%D0%A4%D0%BE%D1%82%D0%BE%20%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%B0%20%D0%91%D0%B5%D0%BB%D0%BE%D1%83%D1%81%D0%BE%D0%B2%D0%B0%20-%20panoramio%20%281%29.jpg,Ukraine,https://en.wikipedia.org/wiki/Boryspil_International_Airport,50.344722222,30.893333333,"international airport serving Kyiv, Ukraine"
Q111590504,Kokhannia Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A2%D0%B5%D1%80%D0%BD%D0%BE%D0%BF%D1%96%D0%BB%D1%8C.%D0%9E%D1%81%D1%82%D1%80%D1%96%D0%B2%D0%B5%D1%86%D1%8C.JPG,Ukraine,,49.556944444,25.585277777,"small artificial island in Ternopil Pond in Ternopil, Ukraine"
Q997359,Zhydachiv,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Church%20of%20the%20martyrs%20of%20Boris%20and%20Hlib.%20Zhydachiv.%20Lviv%20region..JPG,Ukraine,https://en.wikipedia.org/wiki/Zhydachiv,49.383333333,24.133333333,city in Ukraine
Q997381,Kopychyntsi,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A6%D0%B5%D1%80%D0%BA%D0%B2%D0%B0%20%D0%92%D0%BE%D0%B7%D0%B4%D0%B2%D0%B8%D0%B6%D0%B5%D0%BD%D0%BD%D1%8F%20%D0%A7%D0%B5%D1%81%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%A5%D1%80%D0%B5%D1%81%D1%82%D0%B0%20%D0%B2%20%D0%BC.%D0%9A%D0%BE%D0%BF%D0%B8%D1%87%D0%B8%D0%BD%D1%86%D1%96.JPG,Ukraine,https://en.wikipedia.org/wiki/Kopychyntsi,49.108674442,25.911870939,city of Ukraine
Q997392,Yavoriv,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Javoriv-ratusha-7.jpg,Ukraine,https://en.wikipedia.org/wiki/Yavoriv,49.946944444,23.393055555,city of Ukraine
Q997398,Korets,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A6%D0%B5%D0%BD%D1%82%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%20%D0%BF%D0%BB%D0%BE%D1%89%D0%B0%20%D0%9A%D0%BE%D1%80%D1%86%D1%8F.jpg,Ukraine,https://en.wikipedia.org/wiki/Korets,50.616666666,27.166666666,city of district significance in Rivne Oblast in Ukraine
Q997404,Khodoriv,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Khodoriv.png,Ukraine,https://en.wikipedia.org/wiki/Khodoriv,49.41,24.309444444,city of Ukraine
Q997412,Vynnyky,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20of%20Vynnyky.jpg,Ukraine,https://en.wikipedia.org/wiki/Vynnyky,49.815555555,24.129722222,"city in Lviv Raion, Lviv Oblast (region) of Ukraine"
Q997421,Vasylkiv,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%97%D0%B2%D1%81%D1%8C%D0%BA%D0%B0%20%D1%86%D0%B5%D1%80%D0%BA%D0%B2%D0%B0.JPG,Ukraine,https://en.wikipedia.org/wiki/Vasylkiv,50.1775,30.321666666,town in Ukraine
Q997434,Yahotyn,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Train%20station%20in%20Yahotyn2.jpg,Ukraine,https://en.wikipedia.org/wiki/Yahotyn,50.256944444,31.781666666,town in Ukraine
Q997440,Vyshneve,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D0%B8%D1%88%D0%BD%D0%B5%D0%B2%D0%BE%D0%B5.jpg,Ukraine,"https://en.wikipedia.org/wiki/Vyshneve,_Kyiv_Oblast",50.383333333,30.366666666,city of Ukraine
Q997462,Peremyshliany,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Peremyshliany.png,Ukraine,https://en.wikipedia.org/wiki/Peremyshliany,49.67,24.559444444,city of Ukraine
Q997478,Novomyrhorod,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Entering%20Novomyrhorod.jpg,Ukraine,https://en.wikipedia.org/wiki/Novomyrhorod,48.783333333,31.65,"city of Kirovohrad Oblast, Ukraine"
Q997502,Hlyniany,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D0%BB%D0%B8%D0%BD%D1%8F%D0%BD%D0%B8.%20%D0%A6%D0%B5%D1%80%D0%BA%D0%B2%D0%B0%20%D0%A3%D0%A1%D0%9F%D0%86%D0%9D%D0%9D%D0%AF%20%D0%9F%D0%A0.%20%D0%91%D0%9E%D0%93%D0%9E%D0%A0%D0%9E%D0%94%D0%98%D0%A6%D0%86.jpg,Ukraine,https://en.wikipedia.org/wiki/Hlyniany,49.823333333,24.516666666,city of Ukraine
Q997512,Sarny,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%94%D0%BE%D1%89%20%D0%BF%D1%80%D0%BE%D0%B9%D1%88%D0%BE%D0%B2%D1%81%D1%8F%20%D0%BF%D0%BE%20%D0%B2%D1%83%D0%BB%D0%B8%D1%86%D1%8F%D1%85%20%D0%A1%D0%B0%D1%80%D0%BD.jpg,Ukraine,https://en.wikipedia.org/wiki/Sarny,51.326944444,26.633055555,"town in Rivne Oblast, Ukraine"
Q997533,Dubliany,cities,http://commons.wikimedia.org/wiki/Special:FilePath/120603%205DM2%2001001.jpg,Ukraine,https://en.wikipedia.org/wiki/Dubliany,49.896111111,24.0925,"town northern of Lviv in Lviv Oblast, Ukraine"
Q997549,Lypovets,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Lypovets%2028.jpg,Ukraine,https://en.wikipedia.org/wiki/Lypovets,49.216111111,29.056111111,city of Ukraine
Q997568,Tulchyn,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Tulchyn.png,Ukraine,https://en.wikipedia.org/wiki/Tulchyn,48.674444444,28.849722222,city of Ukraine
Q1000446,Pokrovsk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Chervonoarmijsk%20city%20center%20%283%29.JPG,Ukraine,https://en.wikipedia.org/wiki/Pokrovsk,48.283333333,37.183333333,"city in Pokrovsk Raion, Donetsk Oblast, Ukraine"
Q1000461,Kamin-Kashyrskyi,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D0%9A%D0%B0%D0%B4%D0%BC%D1%96%D0%BD%D1%96%D1%81%D1%82%D1%80%D0%B0%D1%86%D1%96%D1%8F.jpg,Ukraine,https://en.wikipedia.org/wiki/Kamin-Kashyrskyi,51.624166666,24.960555555,city of district significance of Ukraine
Q1000927,Sokal,cities,http://commons.wikimedia.org/wiki/Special:FilePath/2015%20Sokal%2C%20Kamienice%20na%20placu%20w%20centrum%20miasta.JPG,Ukraine,https://en.wikipedia.org/wiki/Sokal,50.483333333,24.283333333,"city of Ukraine, in northern Galicia on the Bug River near border with Volhynia"
Q1003757,Khartsyzk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Ab%20foto%202005%20harcizsk%2001.jpg,Ukraine,https://en.wikipedia.org/wiki/Khartsyzk,48.033333333,38.15,"city in Donetsk oblast, Ukraine"
Q1004257,Vyshhorod,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D0%B8%D1%88%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%20%28Vyshhorod%29%20-%20%D0%86%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%87%D0%BD%D0%B8%D0%B9%20%D0%BB%D0%B0%D0%BD%D0%B4%D1%88%D0%B0%D1%84%D1%82%20%D0%92%D0%B8%D1%88%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%B0%20%28%D0%BF%D0%B2%D0%B4.%20%D0%B2%D0%B0%D0%BB%29.jpg,Ukraine,https://en.wikipedia.org/wiki/Vyshhorod,50.583277777,30.485333333,town in Ukraine
Q1004265,Komarno,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Komarno.png,Ukraine,"https://en.wikipedia.org/wiki/Komarno,_Ukraine",49.633333333,23.7,city of Ukraine
Q1004740,Hirske,cities,http://commons.wikimedia.org/wiki/Special:FilePath/44-238-0003%2C%20%D0%91%D1%80%D0%B0%D1%82%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BC%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0%20%D1%80%D0%B0%D0%B4%D1%8F%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D1%85%20%D0%B2%D0%BE%D1%97%D0%BD%D1%96%D0%B2%2C%20%D0%BC.%D0%93%D1%96%D1%80%D1%81%D1%8C%D0%BA%D0%B5%20%281%29.jpg,Ukraine,https://en.wikipedia.org/wiki/Hirske,48.742058333,38.493791666,"city in Luhansk Oblast, Ukraine"
Q1006629,Molochansk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Molochans%27k%20Nimets%27ka%20Shkola%2003%20Shevchenka%20%28YDS%208689%29.JPG,Ukraine,https://en.wikipedia.org/wiki/Molochansk,47.203786227,35.598546504,"city in Zaporizhia Oblast, Ukraine"
Q1011310,Khmilnyk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D1%96%D0%BD%D0%BD%D0%B8%D1%86%D1%8C%D0%BA%D0%B0%20%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C.%20%D0%A5%D0%BC%D1%96%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%20DSC%208066.jpg,Ukraine,https://en.wikipedia.org/wiki/Khmilnyk,49.55,27.966666666,city of Ukraine
Q1011435,Svitlovodsk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Svitlovodsk1.jpg,Ukraine,https://en.wikipedia.org/wiki/Svitlovodsk,49.083333333,33.25,city of Ukraine
Q1012631,Rovenky,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D1%96%D1%81%D1%82%20%D0%A0%D0%BE%D0%B2%D0%B5%D0%BD%D1%8C%D0%BA%D0%B8.jpg,Ukraine,https://en.wikipedia.org/wiki/Rovenky,48.083333333,39.366666666,"city in Luhansk Oblast, Ukraine"
Q1013471,Okhtyrka,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Panoramio%20-%20V%26A%20Dudush%20-%20Pokrovskiy%20cathedral%20%D0%9F%D0%BE%D0%BA%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9%20%D1%85%D1%80%D0%B0%D0%BC.jpg,Ukraine,https://en.wikipedia.org/wiki/Okhtyrka,50.307431827,34.901558718,city of Ukraine
Q1013568,Pivdennoukrainsk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%A3%D0%90%D0%95%D0%A1.jpg,Ukraine,https://en.wikipedia.org/wiki/Pivdennoukrainsk,47.821666666,31.175,city in Mykolaiv Oblast (province) of Ukraine
Q1019408,Merefa,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%B5%D1%80%D0%B5%D1%84%D0%B0.jpg,Ukraine,https://en.wikipedia.org/wiki/Merefa,49.819722222,36.068611111,"city in Kharkiv Oblast, of Ukraine"
Q1019815,Oster,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9E%D1%81%D1%82%D0%B5%D1%80%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BC%D1%96%D1%81%D1%8C%D0%BA%D0%B0%20%D1%80%D0%B0%D0%B4%D0%B0.jpg,Ukraine,https://en.wikipedia.org/wiki/Oster,50.948611111,30.881111111,city in Ukraine
Q1019852,Pustomyty,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Pustomyty%20St%20Nicholas%20Church%201.jpg,Ukraine,https://en.wikipedia.org/wiki/Pustomyty,49.713888888,23.910833333,city of Ukraine
Q1019899,Zbarazh,cities,http://commons.wikimedia.org/wiki/Special:FilePath/61-224-0001%20Zbarazh%20Castle%20RB.jpg,Ukraine,https://en.wikipedia.org/wiki/Zbarazh,49.664574286,25.775386058,city of Ukraine
Q1020055,Sosnivka,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Sosnivka.fw.png,Ukraine,https://en.wikipedia.org/wiki/Sosnivka,50.2946,24.2525,city of Ukraine
Q1020058,Horodnia,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Horodnia%20welcome%20sign%20%281%29.jpg,Ukraine,https://en.wikipedia.org/wiki/Horodnia,51.892444444,31.595361111,"urban locality in Chernihiv Oblast, Ukraine"
Q1020069,Radyvyliv,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Radyvyliv%202007.jpg,Ukraine,https://en.wikipedia.org/wiki/Radyvyliv,50.133333333,25.25,city of district significance of Ukraine
Q1020077,Yasynuvata,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D0%BE%D0%BA%D0%B7%D0%B0%D0%BB%20%D1%81%D1%82%D0%B0%D0%BD%D1%86%D1%96%D1%97%20%D0%AF%D1%81%D0%B8%D0%BD%D1%83%D0%B2%D0%B0%D1%82%D0%B0-%D0%9F%D0%B0%D1%81%D0%B0%D0%B6%D0%B8%D1%80%D1%81%D1%8C%D0%BA%D0%B0.jpg,Ukraine,https://en.wikipedia.org/wiki/Yasynuvata,48.116666666,37.833333333,"city in Donetsk Raion, Donetsk Oblast of Ukraine"
Q1020083,Ladyzhyn,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9B%D0%B0%D0%B4%D0%B8%D0%B6%D0%B8%D0%BD%20%D1%83%20%D0%BD%D0%BE%D1%87%D1%96.jpg,Ukraine,https://en.wikipedia.org/wiki/Ladyzhyn,48.689722222,29.241666666,city of Ukraine
Q1020087,Sviatohirsk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%B2%D1%8F%D1%82%D0%BE%D0%B3%D0%BE%D1%80%D1%8C%D0%B5-01.jpg,Ukraine,https://en.wikipedia.org/wiki/Sviatohirsk,49.035833333,37.565833333,city of Ukraine
Q1020091,Terebovlia,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%80%D0%B5%D0%B1%D0%BE%D0%B2%D0%BB%D1%8F%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9%20%D0%B7%D0%B0%D0%BC%D0%BE%D0%BA%20%D0%B7%20%D0%B2%D0%B8%D1%81%D0%BE%D1%82%D0%B8.jpg,Ukraine,https://en.wikipedia.org/wiki/Terebovlia,49.3,25.7,city of Ukraine
Q1020096,Krasyliv,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Hospital%20in%20Krasyliv.jpg,Ukraine,https://en.wikipedia.org/wiki/Krasyliv,49.65,26.966666666,city of Ukraine
Q1020103,Blahovishchenske,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A6%D0%B5%D1%80%D0%BA%D0%B2%D0%B0%2C%20%D0%91%D0%BB%D0%B0%D0%B3%D0%BE%D0%B2%D1%96%D1%89%D0%B5%D0%BD%D1%81%D1%8C%D0%BA%D0%B5.jpg,Ukraine,https://en.wikipedia.org/wiki/Blahovishchenske,48.3197,30.2353,"city in Kirovohrad Oblast, Ukraine"
Q1020108,Mostyska,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Mostyska%20montage.png,Ukraine,https://en.wikipedia.org/wiki/Mostyska,49.794166666,23.1525,city of Ukraine
Q1020112,Nosivka,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9D%D0%BE%D1%81%D1%96%D0%B2%D0%BA%D0%B0%2C%20%D1%86%D0%B5%D0%BD%D1%82%D1%80.jpg,Ukraine,https://en.wikipedia.org/wiki/Nosivka,50.93,31.58,city of Ukraine
Q1020122,Kalynivka,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D0%B0%D0%BB%D0%B8%D0%BD%D1%96%D0%B2%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%BC%27%D1%8F%D1%82%D0%BD%D0%B8%D0%BA%20%D0%A1.%D0%A0%D1%83%D0%B4%D0%B0%D0%BD%D1%81%D1%8C%D0%BA%D0%BE%D0%BC%D1%83%201.jpg,Ukraine,"https://en.wikipedia.org/wiki/Kalynivka,_Vinnytsia_Oblast",49.447222222,28.523055555,town in Vinnytsia Oblast
Q1020128,Khyriv,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Khyriv%20montage.png,Ukraine,https://en.wikipedia.org/wiki/Khyriv,49.535555555,22.854444444,city of Ukraine
Q1020330,Kamianka-Buzka,cities,http://commons.wikimedia.org/wiki/Special:FilePath/120603%205DM2%2001101.jpg,Ukraine,https://en.wikipedia.org/wiki/Kamianka-Buzka,50.108055555,24.345555555,city of Ukraine
Q1022503,Monastyryska,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A3%20%D1%86%D0%B5%D0%BD%D1%82%D1%80%D1%96%20%D0%9C%D0%BE%D0%BD%D0%B0%D1%81%D1%82%D0%B8%D1%80%D0%B8%D1%81%D1%8C%D0%BA.jpg,Ukraine,https://en.wikipedia.org/wiki/Monastyryska,49.088888888,25.169444444,city of Ukraine
Q1023513,Kurakhove,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Panoramio%20-%20V%26A%20Dudush%20-%20%D0%A1%D1%82%D1%80%D0%BE%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE%20%D1%85%D1%80%D0%B0%D0%BC%D0%B0.jpg,Ukraine,https://en.wikipedia.org/wiki/Kurakhove,47.985194444,37.275947222,"city in Pokrovsk Raion, Donetsk Oblast, Ukraine"
Q1025181,Pervomaisk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%B5%D1%80%D0%B2%D0%BE%D0%BC%D0%B0%D0%B9%D1%81%D1%8C%D0%BA.%20%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%97%D0%B2%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BE%D0%B1%D0%BB.%20%D0%91.%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D0%B8%20%D1%96%D0%BC.%20%D0%84.%D0%97%D0%B0%D1%80%D0%BD%D0%B8%D1%86%D1%8C%D0%BA%D0%BE%D1%97%2C%201905.JPG,Ukraine,"https://en.wikipedia.org/wiki/Pervomaisk,_Mykolaiv_Oblast",48.05,30.85,"city in Mykolaiv Oblast, Ukraine"
Q1025478,Vuhlehirsk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Wuhlehirsk-06.jpg,Ukraine,https://en.wikipedia.org/wiki/Vuhlehirsk,48.31275,38.260527777,"city in Horlivka Raion, Donetsk Oblast, Ukraine"
Q1025487,Kalmiuske,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Koms%205%20school.jpeg,Ukraine,https://en.wikipedia.org/wiki/Kalmiuske,47.666666666,38.066666666,city in Donetsk Oblast
Q1025844,Staryi Sambir,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D1%82%D0%B0%D1%80%D1%8B%D0%B9%D0%A1%D0%B0%D0%BC%D0%B1%D0%BE%D1%80.jpg,Ukraine,https://en.wikipedia.org/wiki/Staryi_Sambir,49.433333333,23.0,city of Ukraine
Q1025851,Novoiavorivsk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%B0%D0%BB%D0%B0%D1%86%20%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D0%B8%20%C2%AB%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%B0%D0%BB%C2%BB%20%D0%B2%20%D0%BC.%20%D0%9D%D0%BE%D0%B2%D0%BE%D1%8F%D0%B2%D0%BE%D1%80%D1%96%D0%B2%D1%81%D1%8C%D0%BA.jpg,Ukraine,https://en.wikipedia.org/wiki/Novoiavorivsk,49.931111111,23.573055555,"city in Lviv Oblast, Ukraine"
