wikidata_id,name,category,coordinates,image_url,country,wikipedia_url,sitelinks
Q856665,Gombe National Park,national_parks,Point(29.633333333 -4.666666666),http://commons.wikimedia.org/wiki/Special:FilePath/Gombe%20Stream%20NP%20Mutter%20und%20Kind.jpg,Tanzania,https://en.wikipedia.org/wiki/Gombe_National_Park,38
Q909755,Desembarco del Granma National Park,national_parks,Point(-77.633333 19.883333),http://commons.wikimedia.org/wiki/Special:FilePath/Cascada%20en%20El%20Nicho.jpg,Cuba,https://en.wikipedia.org/wiki/Desembarco_del_Granma_National_Park,38
Q3076575,Pamir National Park,national_parks,Point(72.119751 38.741231),http://commons.wikimedia.org/wiki/Special:FilePath/Pamir%20Mountains%2C%20Tajikistan%2C%2006-04-2008.jpg,Tajikistan,https://en.wikipedia.org/wiki/Tajik_National_Park,38
Q13469680,Belavezhskaya Pushcha National Park,national_parks,Point(23.82 52.44),http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A2%D1%80%D0%BE%D0%BF%D0%B8%D0%BD%D0%BA%D0%B0%20%D0%B2%20%D0%91%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%B6%D1%81%D0%BA%D0%BE%D0%B9%20%D0%BF%D1%83%D1%89%D0%B5.jpg,Belarus,https://en.wikipedia.org/wiki/Belovezhskaya_Pushcha_National_Park,38
Q1474363,Pendjari National Park,national_parks,Point(1.518055555 11.25),http://commons.wikimedia.org/wiki/Special:FilePath/Parc%20national%20de%20la%20Pendjari.JPG,Benin,https://en.wikipedia.org/wiki/Pendjari_National_Park,38
Q1763364,Rapa Nui National Park,national_parks,Point(-109.348579 -27.072877),http://commons.wikimedia.org/wiki/Special:FilePath/Osterinsel%20Krater-Rano%20Kao.jpg,Chile,https://en.wikipedia.org/wiki/Rapa_Nui_National_Park,38
Q79753,Saklıkent Canyon,national_parks,Point(29.4034195 36.4687843),http://commons.wikimedia.org/wiki/Special:FilePath/Sakl%C4%B1kent%20Kanyonu%20%282%29.jpg,Turkey,https://en.wikipedia.org/wiki/Sakl%C4%B1kent_National_Park,36
Q629436,Morne Trois Pitons National Park,national_parks,Point(-61.283333 15.266667),http://commons.wikimedia.org/wiki/Special:FilePath/Valley%20of%20desolation.jpg,Dominica,https://en.wikipedia.org/wiki/Morne_Trois_Pitons_National_Park,36
Q753924,Pacaya,national_parks,Point(-90.601111111 14.380833333),http://commons.wikimedia.org/wiki/Special:FilePath/Pacaya%20erupting%20in%201976.jpg,Guatemala,https://en.wikipedia.org/wiki/Pacaya,36
Q3895620,Zhangjiajie National Forest Park,national_parks,Point(110.416 29.3274),http://commons.wikimedia.org/wiki/Special:FilePath/Yangjiajie.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Zhangjiajie_National_Forest_Park,36
Q941412,Río Abiseo National Park,national_parks,Point(-77.25 -7.75),http://commons.wikimedia.org/wiki/Special:FilePath/Quebrada%20Churo-%20Parque%20Nacional%20del%20Rio%20Abiseo.jpg,Peru,https://en.wikipedia.org/wiki/Rio_Abiseo_National_Park,36
Q1011544,Ein Gedi,national_parks,Point(35.394444444 31.466666666),http://commons.wikimedia.org/wiki/Special:FilePath/En%20Gedi%20Waterfall.jpg,Israel,https://en.wikipedia.org/wiki/Ein_Gedi_Nature_Reserve,36
Q953092,Abisko National Park,national_parks,Point(18.680730666 68.324299485),http://commons.wikimedia.org/wiki/Special:FilePath/Abiskoj%C3%A5kka.jpg,Sweden,https://en.wikipedia.org/wiki/Abisko_National_Park,36
Q1335616,Gunung Leuser National Park,national_parks,Point(97.42 3.3),http://commons.wikimedia.org/wiki/Special:FilePath/Bukit%20Indonesia%20Entrance.JPG,Indonesia,https://en.wikipedia.org/wiki/Gunung_Leuser_National_Park,36
Q1572525,Słowiński National Park,national_parks,Point(17.3069 54.703202777),http://commons.wikimedia.org/wiki/Special:FilePath/S%C5%82owi%C5%84ski%20Park%20Narodowy%201.jpg,Poland,https://en.wikipedia.org/wiki/Slovincian_National_Park,36
Q1950336,Aoraki / Mount Cook National Park,national_parks,Point(170.1 -43.7333),http://commons.wikimedia.org/wiki/Special:FilePath/Aoraki%20Mount%20Cook.JPG,New Zealand,https://en.wikipedia.org/wiki/Aoraki_/_Mount_Cook_National_Park,36
Q620593,Göreme National Park,national_parks,Point(34.863055555 38.652777777),http://commons.wikimedia.org/wiki/Special:FilePath/Goreme%20valley.jpg,Turkey,https://en.wikipedia.org/wiki/G%C3%B6reme_Historical_National_Park,35
Q200521,Brimstone Hill Fortress National Park,national_parks,Point(-62.83575 17.34744),http://commons.wikimedia.org/wiki/Special:FilePath/Karibik%2C%20St.%20Kitts%20-%20Brimstone%20Hill%20Fortress%20National%20Park%20-%20UNESCO%20World%20Heritage%20Site%20-%20panoramio%20%281%29.jpg,Saint Kitts and Nevis,https://en.wikipedia.org/wiki/Brimstone_Hill_Fortress_National_Park,35
Q791635,Awash National Park,national_parks,Point(40.0 9.083333333),http://commons.wikimedia.org/wiki/Special:FilePath/Parc%20national%20d%27Awash-Ethiopie-Chutes%20d%27eau%20%282%29.jpg,Ethiopia,https://en.wikipedia.org/wiki/Awash_National_Park,35
Q2603196,Chiribiquete National Park,national_parks,Point(-72.8054 0.700607),http://commons.wikimedia.org/wiki/Special:FilePath/Chiribiquete%20view.jpg,Colombia,https://en.wikipedia.org/wiki/Chiribiquete_National_Park,35
Q1262800,Sutjeska National Park,national_parks,Point(18.684 43.337),http://commons.wikimedia.org/wiki/Special:FilePath/Perucica.jpg,Bosnia and Herzegovina,https://en.wikipedia.org/wiki/Sutjeska_National_Park,35
Q1507799,Slovak Paradise National Park,national_parks,Point(20.4 48.90833333),http://commons.wikimedia.org/wiki/Special:FilePath/Slovensky%20raj-Stratenska%20pila.jpg,Slovakia,https://en.wikipedia.org/wiki/Slovak_Paradise_National_Park,35
Q1819232,Kaeng Krachan National Park,national_parks,Point(99.453333333 12.798888888),http://commons.wikimedia.org/wiki/Special:FilePath/Kaeng%20Krachan.jpg,Thailand,https://en.wikipedia.org/wiki/Kaeng_Krachan_National_Park,35
Q318357,Abel Tasman National Park,national_parks,Point(172.9715 -40.900027777),http://commons.wikimedia.org/wiki/Special:FilePath/View%20south%20over%20Anatakapau%20Bay%20and%20Mutton%20Cove.jpg,New Zealand,https://en.wikipedia.org/wiki/Abel_Tasman_National_Park,34
Q748637,Rila National Park,national_parks,Point(23.5833 42.1833),http://commons.wikimedia.org/wiki/Special:FilePath/CentrlRilaReservation.jpg,Bulgaria,https://en.wikipedia.org/wiki/Rila_National_Park,34
Q804881,Bale Mountains National Park,national_parks,Point(39.6667 6.66667),http://commons.wikimedia.org/wiki/Special:FilePath/Bale%20mountains.jpg,Ethiopia,https://en.wikipedia.org/wiki/Bale_Mountains_National_Park,34
